time,open,high,low,close,Volume,Volume MA,Volume Delta (Ouverture),Volume Delta (Haut,Volume Delta (Bas),Volume Delta (Fermeture),Up Volume,Down Volume,delta,Futures Open Interest
972338400,0.85,0.85,0.845,0.847,8,15.15,0,NaN,NaN,NaN,NaN,NaN,NaN,207
972424800,0.84,0.84,0.838,0.838,3,10.3,0,NaN,NaN,NaN,NaN,NaN,NaN,210
972511200,0.84,0.84,0.8377,0.8377,3,10.45,0,NaN,NaN,NaN,NaN,NaN,NaN,210
972597600,0.84,0.8513,0.84,0.8513,3,10.6,0,NaN,NaN,NaN,NaN,NaN,NaN,210
972860400,0.853,0.853,0.853,0.853,3,10.75,0,NaN,NaN,NaN,NaN,NaN,NaN,210
972946800,0.859,0.8595,0.8585,0.8586,3,10.9,0,NaN,NaN,NaN,NaN,NaN,NaN,210
973033200,0.871,0.871,0.859,0.8593,3,10.8,0,NaN,NaN,NaN,NaN,NaN,NaN,210
973119600,0.8712,0.8712,0.8712,0.8712,0,10.55,0,NaN,NaN,NaN,NaN,NaN,NaN,210
973206000,0.875,0.876,0.875,0.875,0,10.5,0,NaN,NaN,NaN,NaN,NaN,NaN,210
973465200,0.84,0.876,0.84,0.8697,0,10.45,0,NaN,NaN,NaN,NaN,NaN,NaN,210
973551600,0.84,0.872,0.84,0.871,0,10.4,0,NaN,NaN,NaN,NaN,NaN,NaN,210
973638000,0.84,0.872,0.84,0.8655,0,10.4,0,NaN,NaN,NaN,NaN,NaN,NaN,210
973724400,0.84,0.8735,0.84,0.8735,0,10.4,0,NaN,NaN,NaN,NaN,NaN,NaN,210
973810800,0.84,0.8735,0.84,0.873,0,8.6,0,NaN,NaN,NaN,NaN,NaN,NaN,210
974070000,0.8716,0.8716,0.8716,0.8716,0,6.8,0,NaN,NaN,NaN,NaN,NaN,NaN,0
974156400,0.84,0.8685,0.84,0.8685,0,4.7,0,NaN,NaN,NaN,NaN,NaN,NaN,210
974242800,0.869,0.8695,0.867,0.8671,0,2.5,0,NaN,NaN,NaN,NaN,NaN,NaN,210
974329200,0.8682,0.8682,0.8682,0.8682,0,2.1,0,NaN,NaN,NaN,NaN,NaN,NaN,210
974415600,0.84,0.8682,0.84,0.8595,0,1.7,0,NaN,NaN,NaN,NaN,NaN,NaN,210
974674800,0.84,0.8585,0.84,0.8585,21,2.35,0,NaN,NaN,NaN,NaN,NaN,NaN,210
974761200,0.8595,0.8595,0.8537,0.856,21,3,0,NaN,NaN,NaN,NaN,NaN,NaN,230
974847600,0.8595,0.8595,0.8522,0.8547,1,2.9,0,NaN,NaN,NaN,NaN,NaN,NaN,230
975020400,0.85,0.8501,0.85,0.8501,1,2.8,0,NaN,NaN,NaN,NaN,NaN,NaN,231
975279600,0.85,0.861,0.85,0.861,49,5.1,0,NaN,NaN,NaN,NaN,NaN,NaN,231
975366000,0.85,0.8665,0.85,0.8661,50,7.45,0,NaN,NaN,NaN,NaN,NaN,NaN,231
975452400,0.8657,0.8725,0.8657,0.8675,30,8.8,0,NaN,NaN,NaN,NaN,NaN,NaN,231
975538800,0.8657,0.88,0.8657,0.88,20,9.65,0,NaN,NaN,NaN,NaN,NaN,NaN,261
975625200,0.88,0.8875,0.88,0.8821,131,16.2,0,NaN,NaN,NaN,NaN,NaN,NaN,257
975884400,0.8821,0.9,0.8821,0.8972,160,24.2,0,NaN,NaN,NaN,NaN,NaN,NaN,357
975970800,0.9,0.9,0.892,0.892,13,24.85,0,NaN,NaN,NaN,NaN,NaN,NaN,357
976057200,0.9,0.9,0.8906,0.8906,30,26.35,0,NaN,NaN,NaN,NaN,NaN,NaN,357
976143600,0.9,0.905,0.8992,0.9028,50,28.85,0,NaN,NaN,NaN,NaN,NaN,NaN,387
976230000,0.9028,0.905,0.8952,0.8952,5,29.1,0,NaN,NaN,NaN,NaN,NaN,NaN,392
976489200,0.9028,0.905,0.888,0.888,2,29.2,0,NaN,NaN,NaN,NaN,NaN,NaN,392
976575600,0.9028,0.9028,0.8869,0.8869,2,29.3,0,NaN,NaN,NaN,NaN,NaN,NaN,391
976662000,0.8869,0.8869,0.885,0.885,40,31.3,0,NaN,NaN,NaN,NaN,NaN,NaN,391
976748400,0.8869,0.8981,0.8869,0.8981,103,36.45,0,NaN,NaN,NaN,NaN,NaN,NaN,431
976834800,0.8981,0.9085,0.8981,0.9065,43,38.6,0,NaN,NaN,NaN,NaN,NaN,NaN,532
977094000,0.9085,0.9085,0.9025,0.9025,42,40.7,0,NaN,NaN,NaN,NaN,NaN,NaN,591
977266800,0.9056,0.916,0.8992,0.9145,64,42.85,0,NaN,NaN,NaN,NaN,NaN,NaN,564
977353200,0.9056,0.924,0.9056,0.9205,65,45.05,0,NaN,NaN,NaN,NaN,NaN,NaN,596
977439600,0.9226,0.9331,0.9205,0.932,151,52.55,0,NaN,NaN,NaN,NaN,NaN,NaN,596
977785200,0.9226,0.9379,0.9226,0.9379,280,66.5,0,NaN,NaN,NaN,NaN,NaN,NaN,746
977871600,0.9377,0.9399,0.9377,0.9383,280,78.05,0,NaN,NaN,NaN,NaN,NaN,NaN,609
978044400,0.9391,0.9391,0.937,0.937,346,92.85,0,NaN,NaN,NaN,NaN,NaN,NaN,609
978390000,0.9391,0.9575,0.9391,0.9547,5,91.6,0,NaN,NaN,NaN,NaN,NaN,NaN,760
978476400,0.9476,0.9612,0.9385,0.9572,57,93.45,0,NaN,NaN,NaN,NaN,NaN,NaN,764
978562800,0.9572,0.9574,0.9515,0.9562,201,96.95,0,NaN,NaN,NaN,NaN,NaN,NaN,778
978649200,0.9528,0.9636,0.9528,0.9633,440,110.95,0,NaN,NaN,NaN,NaN,NaN,NaN,862
978908400,0.9573,0.9636,0.9545,0.9557,2,110.4,0,NaN,NaN,NaN,NaN,NaN,NaN,862
978994800,0.9573,0.9573,0.946,0.9463,2,109,0,NaN,NaN,NaN,NaN,NaN,NaN,864
979081200,0.9463,0.9485,0.9446,0.945,246,118.8,0,NaN,NaN,NaN,NaN,NaN,NaN,864
979167600,0.9463,0.9603,0.9463,0.9588,107,123.9,0,NaN,NaN,NaN,NaN,NaN,NaN,947
979254000,0.956,0.958,0.9534,0.954,101,128.85,0,NaN,NaN,NaN,NaN,NaN,NaN,815
979599600,0.9565,0.9565,0.9435,0.9473,2,128.85,0,NaN,NaN,NaN,NaN,NaN,NaN,817
979686000,0.9473,0.9473,0.9372,0.9465,35,128.6,0,NaN,NaN,NaN,NaN,NaN,NaN,817
979772400,0.9473,0.9497,0.9466,0.947,37,125.3,0,NaN,NaN,NaN,NaN,NaN,NaN,847
979858800,0.948,0.948,0.9395,0.941,1,123.2,0,NaN,NaN,NaN,NaN,NaN,NaN,850
980118000,0.9443,0.9443,0.9335,0.9396,1,121.15,0,NaN,NaN,NaN,NaN,NaN,NaN,851
980204400,0.9396,0.9442,0.9396,0.9442,1,118,0,NaN,NaN,NaN,NaN,NaN,NaN,850
980290800,0.9442,0.9442,0.9285,0.9285,1,114.8,0,NaN,NaN,NaN,NaN,NaN,NaN,850
980377200,0.9442,0.9442,0.9205,0.9274,2,107.35,0,NaN,NaN,NaN,NaN,NaN,NaN,851
980463600,0.926,0.929,0.9252,0.926,2,93.45,0,NaN,NaN,NaN,NaN,NaN,NaN,853
980722800,0.926,0.929,0.9226,0.9226,2,79.55,0,NaN,NaN,NaN,NaN,NaN,NaN,853
980809200,0.926,0.926,0.9222,0.9222,7,62.6,0,NaN,NaN,NaN,NaN,NaN,NaN,853
980895600,0.9369,0.9375,0.9325,0.9375,11,62.9,0,NaN,NaN,NaN,NaN,NaN,NaN,852
980982000,0.9369,0.9452,0.9325,0.9447,1,60.1,0,NaN,NaN,NaN,NaN,NaN,NaN,852
981068400,0.9369,0.9454,0.9325,0.9454,2,50.15,0,NaN,NaN,NaN,NaN,NaN,NaN,851
981327600,0.9425,0.9433,0.9422,0.9422,2,28.25,0,NaN,NaN,NaN,NaN,NaN,NaN,851
981414000,0.9425,0.9433,0.934,0.934,1,28.2,0,NaN,NaN,NaN,NaN,NaN,NaN,851
981500400,0.9372,0.9372,0.9345,0.9372,1,28.15,0,NaN,NaN,NaN,NaN,NaN,NaN,850
981586800,0.9372,0.9372,0.9215,0.9215,1,15.9,0,NaN,NaN,NaN,NaN,NaN,NaN,852
981673200,0.927,0.93,0.927,0.927,1,10.6,0,NaN,NaN,NaN,NaN,NaN,NaN,860
981932400,0.927,0.9355,0.927,0.9355,1,5.6,0,NaN,NaN,NaN,NaN,NaN,NaN,860
982018800,0.927,0.9355,0.9215,0.9344,79,9.45,0,NaN,NaN,NaN,NaN,NaN,NaN,851
982105200,0.9221,0.9238,0.9213,0.9223,286,22,0,NaN,NaN,NaN,NaN,NaN,NaN,866
982191600,0.91,0.91,0.906,0.906,8,20.55,0,NaN,NaN,NaN,NaN,NaN,NaN,907
982278000,0.92,0.9202,0.9177,0.9202,111,26.05,0,NaN,NaN,NaN,NaN,NaN,NaN,870
982623600,0.9095,0.9202,0.909,0.9095,10,26.5,0,NaN,NaN,NaN,NaN,NaN,NaN,869
982710000,0.9186,0.9186,0.91,0.9186,4,26.65,0,NaN,NaN,NaN,NaN,NaN,NaN,879
982796400,0.9045,0.91,0.9045,0.9068,1,26.65,0,NaN,NaN,NaN,NaN,NaN,NaN,883
982882800,0.911,0.9215,0.911,0.911,1,26.6,0,NaN,NaN,NaN,NaN,NaN,NaN,882
983142000,0.911,0.9215,0.91,0.9138,1,26.55,0,NaN,NaN,NaN,NaN,NaN,NaN,882
983228400,0.911,0.9215,0.91,0.913,3,26.6,0,NaN,NaN,NaN,NaN,NaN,NaN,882
983314800,0.9238,0.9243,0.9215,0.9223,4,26.45,0,NaN,NaN,NaN,NaN,NaN,NaN,886
983401200,0.9238,0.9324,0.9215,0.9322,168,34.3,0,NaN,NaN,NaN,NaN,NaN,NaN,887
983487600,0.9379,0.938,0.9333,0.9352,26,35.55,0,NaN,NaN,NaN,NaN,NaN,NaN,970
983746800,0.9302,0.9308,0.9302,0.9308,26,36.75,0,NaN,NaN,NaN,NaN,NaN,NaN,995
983833200,0.9302,0.9344,0.9302,0.9344,2,36.75,0,NaN,NaN,NaN,NaN,NaN,NaN,1006
983919600,0.929,0.929,0.929,0.929,163,44.85,0,NaN,NaN,NaN,NaN,NaN,NaN,1006
984006000,0.933,0.9333,0.9294,0.9299,163,52.95,0,NaN,NaN,NaN,NaN,NaN,NaN,1117
